dataset,attack,row_percent,protocol,metric,clean_mean,clean_std,poisoned_mean,poisoned_std,delta_mean,delta_std,relative_pct,tabpfn_delta_mean,tabpfn_delta_std,transfer_pct,n_contexts
coil2000_insurance_policies,label-flip,64,A,roc_auc,0.7358940182640177,0.02189996271955662,0.31618545002611714,0.01270382636555,-0.41970856823790054,0.01606892872045228,-57.033833381061825,-0.4157027323979179,0.003132438655415746,100.96362990372364,5
coil2000_insurance_policies,label-flip,64,A,accuracy,0.9410000000000001,1.1102230246251565e-16,0.2918,0.0033704599092705466,-0.6492000000000001,0.0033704599092705674,-68.99043570669502,-0.6045999999999999,0.003720215047547606,107.37677803506455,5
coil2000_insurance_policies,label-flip,64,A,balanced_accuracy,0.5,0.0,0.36633765017381437,0.014183765020293166,-0.1336623498261856,0.014183765020293166,-26.732469965237122,-0.11473009240079972,0.0019767348818000284,116.50156208298664,5
coil2000_insurance_policies,label-flip,64,A,mcc,0.0,0.0,-0.13776220911388995,0.01454492220145461,-0.13776220911388995,0.01454492220145461,,-0.11387142389756835,0.002259874204880843,120.98049220655417,5
coil2000_insurance_policies,label-flip,64,B,ce,0.19924394890607927,0.0015227821487347364,0.9728771247572947,0.0012445726479034826,0.7736331758512154,0.0008465262172006291,388.2844021606372,1.6795540487574214,0.012309380052703578,46.06182078055598,5
coil2000_insurance_policies,label-flip,64,B,roc_auc,0.753279057619914,0.005805604592610131,0.39544300149498374,0.031464168380715404,-0.3578360561249302,0.0334979055276425,-47.50378395697886,-0.4157027323979179,0.003132438655415746,86.0797941020997,5
coil2000_insurance_policies,label-flip,64,B,accuracy,0.9410000000000001,1.1102230246251565e-16,0.059,0.0,-0.8819999999999999,0.0,-93.73007438894791,-0.6045999999999999,0.003720215047547606,145.8815745947734,5
coil2000_insurance_policies,label-flip,64,B,balanced_accuracy,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.11473009240079972,0.0019767348818000284,-0.0,5
coil2000_insurance_policies,label-flip,64,B,mcc,0.0,0.0,0.0,0.0,0.0,0.0,,-0.11387142389756835,0.002259874204880843,-0.0,5
lcld_v2,x-capgd,1,A,ce,0.45212202084798586,0.001051480986113927,0.45207682744231725,0.0007837463013811025,-4.519340566854213e-05,0.0006033033975826519,-0.009995842623143814,0.005617344175930306,0.0010772010973420045,-0.8045333213191893,5
lcld_v2,x-capgd,1,A,roc_auc,0.7106832879240919,0.0015404087779154535,0.7121334336340247,0.0026201784476945302,0.0014501457099329374,0.002686405070135203,0.2040495020178141,-0.0033567017086939765,0.0009232379676192702,-43.201506591336624,5
lcld_v2,x-capgd,1,A,accuracy,0.8038000000000001,0.0007483314773547889,0.8034000000000001,0.0008000000000000007,-0.00040000000000000034,0.0008000000000000007,-0.04976362279173928,0.0,0.001264911064067353,,5
lcld_v2,x-capgd,1,A,balanced_accuracy,0.5066274313962236,0.004469585424525017,0.5075276090295908,0.0033006267584823764,0.0009001776333672495,0.004708889337994421,0.17768039738520158,-0.0030646496956211245,0.001722892386420144,-29.372937293729,5
lcld_v2,x-capgd,1,A,mcc,0.06382494458513766,0.03359912576945234,0.07336536755974836,0.007145634622700691,0.009540422974610715,0.036553852101987146,14.947796722149146,-0.006239107179622766,0.008786865668258,-152.91327268379376,5
lcld_v2,x-capgd,1,B,ce,0.4516123439985552,0.002399805850010673,0.44974220356960626,0.0019718420691855077,-0.0018701404289490297,0.0016348415098549809,-0.41410303633219836,0.005617344175930306,0.0010772010973420045,-33.29225289350033,5
lcld_v2,x-capgd,1,B,roc_auc,0.7126840338578048,0.005654392557337866,0.7164668027890335,0.004068912370237167,0.0037827689312287084,0.003033299240873309,0.5307778414443124,-0.0033567017086939765,0.0009232379676192702,-112.69303201506415,5
lcld_v2,x-capgd,1,B,accuracy,0.8034000000000001,0.0010198039027185578,0.8064,0.0014966629547095778,0.0030000000000000027,0.00244948974278318,0.37341299477221834,0.0,0.001264911064067353,,5
lcld_v2,x-capgd,1,B,balanced_accuracy,0.5105922587252119,0.005127428396155979,0.519738796770992,0.003013183923358185,0.009146538045780073,0.006439953759236645,1.7913585428451462,-0.0030646496956211245,0.001722892386420144,-298.452970297028,5
lcld_v2,x-capgd,1,B,mcc,0.08165105759138223,0.020800708369476232,0.13026726536559785,0.01593120555126686,0.04861620777421562,0.030858768806455297,59.541430580743345,-0.006239107179622766,0.008786865668258,-779.2173843879228,5
lcld_v2,x-capgd,4,A,ce,0.45212202084798586,0.001051480986113927,0.4525392705495753,0.0023532850948802097,0.0004172497015895504,0.003108358724083368,0.09228696731182658,0.01953688495069027,0.0031136263830849062,2.135702301787923,5
lcld_v2,x-capgd,4,A,roc_auc,0.7106832879240919,0.0015404087779154535,0.7101055053700905,0.0049985553925097825,-0.0005777825540011827,0.005244252067180405,-0.08129958362871982,-0.011336928143826207,0.0017670051407027239,5.096464815434398,5
lcld_v2,x-capgd,4,A,accuracy,0.8038000000000001,0.0007483314773547889,0.8039999999999999,0.0017888543819998333,0.00020000000000000017,0.002227105745132011,0.02488181139586964,0.0014000000000000013,0.002870540018881467,14.285714285714285,5
lcld_v2,x-capgd,4,A,balanced_accuracy,0.5066274313962236,0.004469585424525017,0.5071350456094216,0.007457556619945356,0.0005076142131979599,0.005658975225864317,0.10019477464909803,-0.002959081110809114,0.004846198786295308,-17.154454176457527,5
lcld_v2,x-capgd,4,A,mcc,0.06382494458513766,0.03359912576945234,0.05581949827477691,0.05289979578505924,-0.008005446310360733,0.04789559824161753,-12.542817486793227,0.0010783572703009809,0.02544815662819559,-742.3742140790064,5
lcld_v2,x-capgd,4,B,ce,0.4516123439985552,0.002399805850010673,0.4498209866289674,0.001125593249127903,-0.0017913573695878871,0.002191023707694549,-0.3966581944433339,0.01953688495069027,0.0031136263830849062,-9.16910435880207,5
lcld_v2,x-capgd,4,B,roc_auc,0.7126840338578048,0.005654392557337866,0.7163144553103526,0.003035492990404987,0.003630421452547816,0.004695888722507974,0.509401260597366,-0.011336928143826207,0.0017670051407027239,-32.02297312367502,5
